年度,月份,郵遞區號,行政區,項目,用戶數(戶),契約容量(kW),售電度數(度)
115,01,893,金城,14低壓需量電力,206,1407,180653
115,01,893,金城,15低壓電力小計,**,1925,220616
115,01,893,金城,16高壓電力,21,6650,1037548
115,01,893,金城,17高壓電動車,*,0,0
115,01,893,金城,18特高壓電力,*,0,0
115,01,893,金城,19高＆特高壓電力小計,**,6650,1037548
115,01,893,金城,20電力小計,**,8575,1258164
115,01,893,金城,21綜合＆電力小計,**,11473,1541238
115,01,893,金城,22電燈＆綜合＆電力小計,**,12716,8600197
115,01,893,金城,23臨時電燈,129,0,20600
115,01,893,金城,24臨時電力,*,1064,183099
115,01,893,金城,25臨時用電小計,**,1064,203699
115,01,893,金城,26總計（含臨時用電）,**,12716,8803896
115,01,893,金城,27表燈合計,**,1243,7079559
115,01,893,金城,28綜合＆電力合計,**,11473,1724337
115,01,894,烈嶼,1表燈非營業用,2373,30,59358
115,01,894,烈嶼,2表燈營業用,219,128,69495
115,01,894,烈嶼,3表燈小計,**,158,128853
115,01,894,烈嶼,4低壓綜合裝置非營業用,*,0,0
115,01,894,烈嶼,5低壓綜合需量非營業用,10,346,42573
115,01,894,烈嶼,6低壓電動車非營業用,*,0,0
115,01,894,烈嶼,7低壓綜合非營業用電小計,**,346,42573
115,01,894,烈嶼,8低壓綜合裝置營業用,*,0,0
115,01,894,烈嶼,9低壓綜合需量營業用,*,66,24300
115,01,894,烈嶼,10低壓電動車營業用,*,149,640
115,01,894,烈嶼,11低壓綜合營業用電小計,*,215,24940
115,01,894,烈嶼,12低壓綜合用電小計,**,561,67513
115,01,894,烈嶼,13低壓裝置電力,52,211,22635
115,01,894,烈嶼,14低壓需量電力,70,489,36360
115,01,894,烈嶼,15低壓電力小計,**,700,58995
115,01,894,烈嶼,16高壓電力,6,700,61720
115,01,894,烈嶼,17高壓電動車,*,0,0
115,01,894,烈嶼,18特高壓電力,*,0,0
115,01,894,烈嶼,19高＆特高壓電力小計,**,700,61720
115,01,894,烈嶼,20電力小計,**,1400,120715
115,01,894,烈嶼,21綜合＆電力小計,**,1961,188228
115,01,894,烈嶼,22電燈＆綜合＆電力小計,**,2119,317081
115,01,894,烈嶼,23臨時電燈,34,0,35
115,01,894,烈嶼,24臨時電力,*,3,106
115,01,894,烈嶼,25臨時用電小計,**,3,141
115,01,894,烈嶼,26總計（含臨時用電）,**,2119,317222
115,01,894,烈嶼,27表燈合計,**,158,128888
115,01,894,烈嶼,28綜合＆電力合計,**,1961,188334
115,01,896,烏坵,1表燈非營業用,*,0,0
115,01,896,烏坵,2表燈營業用,*,0,0
115,01,896,烏坵,3表燈小計,*,0,0
115,01,896,烏坵,4低壓綜合裝置非營業用,*,0,0
115,01,896,烏坵,5低壓綜合需量非營業用,*,0,0
115,01,896,烏坵,6低壓電動車非營業用,*,0,0
115,01,896,烏坵,7低壓綜合非營業用電小計,*,0,0
115,01,896,烏坵,8低壓綜合裝置營業用,*,0,0
115,01,896,烏坵,9低壓綜合需量營業用,*,0,0
115,01,896,烏坵,10低壓電動車營業用,*,0,0
115,01,896,烏坵,11低壓綜合營業用電小計,*,0,0
115,01,896,烏坵,12低壓綜合用電小計,*,0,0
115,01,896,烏坵,13低壓裝置電力,*,0,0
115,01,896,烏坵,14低壓需量電力,*,0,0
115,01,896,烏坵,15低壓電力小計,*,0,0
115,01,896,烏坵,16高壓電力,*,0,0
115,01,896,烏坵,17高壓電動車,*,0,0
115,01,896,烏坵,18特高壓電力,*,0,0
115,01,896,烏坵,19高＆特高壓電力小計,*,0,0
115,01,896,烏坵,20電力小計,*,0,0
115,01,896,烏坵,21綜合＆電力小計,*,0,0
115,01,896,烏坵,22電燈＆綜合＆電力小計,*,0,0
115,01,896,烏坵,23臨時電燈,*,0,0
115,01,896,烏坵,24臨時電力,*,0,0
115,01,896,烏坵,25臨時用電小計,*,0,0
115,01,896,烏坵,26總計（含臨時用電）,*,0,0
115,01,896,烏坵,27表燈合計,*,0,0
115,01,896,烏坵,28綜合＆電力合計,*,0,0
115,01,900,屏東,1表燈非營業用,129022,1190,28369278
115,01,900,屏東,2表燈營業用,10487,14345,9914851
115,01,900,屏東,3表燈小計,**,15535,38284129
115,01,900,屏東,4低壓綜合裝置非營業用,*,0,0
115,01,900,屏東,5低壓綜合需量非營業用,336,13333,1521728
115,01,900,屏東,6低壓電動車非營業用,*,181,0
115,01,900,屏東,7低壓綜合非營業用電小計,**,13514,1521728
115,01,900,屏東,8低壓綜合裝置營業用,*,0,0
115,01,900,屏東,9低壓綜合需量營業用,650,27296,5034352
115,01,900,屏東,10低壓電動車營業用,14,1451,35862
115,01,900,屏東,11低壓綜合營業用電小計,**,28747,5070214
115,01,900,屏東,12低壓綜合用電小計,**,42261,6591942
115,01,900,屏東,13低壓裝置電力,1045,5976,1691682
115,01,900,屏東,14低壓需量電力,426,23128,3307176
115,01,900,屏東,15低壓電力小計,**,29104,4998858
115,01,900,屏東,16高壓電力,213,120227,33147476
115,01,900,屏東,17高壓電動車,*,0,0
115,01,900,屏東,18特高壓電力,*,12400,2906400
115,01,900,屏東,19高＆特高壓電力小計,**,132627,36053876
115,01,900,屏東,20電力小計,**,161731,41052734
115,01,900,屏東,21綜合＆電力小計,**,203992,47644676
115,01,900,屏東,22電燈＆綜合＆電力小計,**,219527,85928805
115,01,900,屏東,23臨時電燈,82,0,83244
115,01,900,屏東,24臨時電力,38,4312,506167
115,01,900,屏東,25臨時用電小計,**,4312,589411
115,01,900,屏東,26總計（含臨時用電）,**,219527,86518216
115,01,900,屏東,27表燈合計,**,15535,38367373
115,01,900,屏東,28綜合＆電力合計,**,203992,48150843
115,01,901,三地門,1表燈非營業用,3274,38,950397
115,01,901,三地門,2表燈營業用,83,178,101327
115,01,901,三地門,3表燈小計,**,216,1051724
115,01,901,三地門,4低壓綜合裝置非營業用,*,0,0
115,01,901,三地門,5低壓綜合需量非營業用,8,338,5240
115,01,901,三地門,6低壓電動車非營業用,*,0,0
115,01,901,三地門,7低壓綜合非營業用電小計,**,338,5240
115,01,901,三地門,8低壓綜合裝置營業用,*,0,0
115,01,901,三地門,9低壓綜合需量營業用,*,34,19727
115,01,901,三地門,10低壓電動車營業用,*,0,0
115,01,901,三地門,11低壓綜合營業用電小計,*,34,19727
115,01,901,三地門,12低壓綜合用電小計,**,372,24967
115,01,901,三地門,13低壓裝置電力,49,214,36566
115,01,901,三地門,14低壓需量電力,6,51,12203
115,01,901,三地門,15低壓電力小計,**,265,48769
115,01,901,三地門,16高壓電力,*,0,0
115,01,901,三地門,17高壓電動車,*,0,0
115,01,901,三地門,18特高壓電力,*,0,0
115,01,901,三地門,19高＆特高壓電力小計,*,0,0
115,01,901,三地門,20電力小計,**,265,48769
115,01,901,三地門,21綜合＆電力小計,**,637,73736
115,01,901,三地門,22電燈＆綜合＆電力小計,**,853,1125460
115,01,901,三地門,23臨時電燈,*,0,0
115,01,901,三地門,24臨時電力,*,0,0
115,01,901,三地門,25臨時用電小計,*,0,0
115,01,901,三地門,26總計（含臨時用電）,**,853,1125460
115,01,901,三地門,27表燈合計,**,216,1051724
115,01,901,三地門,28綜合＆電力合計,**,637,73736
115,01,902,霧臺,1表燈非營業用,1308,0,440017
115,01,902,霧臺,2表燈營業用,34,55,47349
115,01,902,霧臺,3表燈小計,**,55,487366
115,01,902,霧臺,4低壓綜合裝置非營業用,*,0,0
115,01,902,霧臺,5低壓綜合需量非營業用,*,98,400
115,01,902,霧臺,6低壓電動車非營業用,*,0,0
115,01,902,霧臺,7低壓綜合非營業用電小計,*,98,400
115,01,902,霧臺,8低壓綜合裝置營業用,*,0,0
115,01,902,霧臺,9低壓綜合需量營業用,*,0,0
115,01,902,霧臺,10低壓電動車營業用,*,0,0
115,01,902,霧臺,11低壓綜合營業用電小計,*,0,0
115,01,902,霧臺,12低壓綜合用電小計,*,98,400
115,01,902,霧臺,13低壓裝置電力,*,0,0
115,01,902,霧臺,14低壓需量電力,*,0,0
115,01,902,霧臺,15低壓電力小計,*,0,0
115,01,902,霧臺,16高壓電力,*,0,0
115,01,902,霧臺,17高壓電動車,*,0,0
115,01,902,霧臺,18特高壓電力,*,0,0
115,01,902,霧臺,19高＆特高壓電力小計,*,0,0
115,01,902,霧臺,20電力小計,*,0,0
115,01,902,霧臺,21綜合＆電力小計,*,98,400
115,01,902,霧臺,22電燈＆綜合＆電力小計,**,153,487766
115,01,902,霧臺,23臨時電燈,*,0,0
115,01,902,霧臺,24臨時電力,*,0,0
115,01,902,霧臺,25臨時用電小計,*,0,0
115,01,902,霧臺,26總計（含臨時用電）,**,153,487766
115,01,902,霧臺,27表燈合計,**,55,487366
115,01,902,霧臺,28綜合＆電力合計,*,98,400
115,01,903,瑪家,1表燈非營業用,2242,0,762353
115,01,903,瑪家,2表燈營業用,50,88,62549
115,01,903,瑪家,3表燈小計,**,88,824902
115,01,903,瑪家,4低壓綜合裝置非營業用,*,0,0
115,01,903,瑪家,5低壓綜合需量非營業用,*,306,9800
115,01,903,瑪家,6低壓電動車非營業用,*,0,0
115,01,903,瑪家,7低壓綜合非營業用電小計,*,306,9800
115,01,903,瑪家,8低壓綜合裝置營業用,*,0,0
115,01,903,瑪家,9低壓綜合需量營業用,*,6,0
115,01,903,瑪家,10低壓電動車營業用,*,0,0
115,01,903,瑪家,11低壓綜合營業用電小計,*,6,0
115,01,903,瑪家,12低壓綜合用電小計,**,312,9800
115,01,903,瑪家,13低壓裝置電力,*,8,1893
115,01,903,瑪家,14低壓需量電力,*,82,31680
115,01,903,瑪家,15低壓電力小計,**,90,33573
115,01,903,瑪家,16高壓電力,*,620,115700
115,01,903,瑪家,17高壓電動車,*,0,0
115,01,903,瑪家,18特高壓電力,*,0,0
115,01,903,瑪家,19高＆特高壓電力小計,*,620,115700
115,01,903,瑪家,20電力小計,**,710,149273
115,01,903,瑪家,21綜合＆電力小計,**,1022,159073
115,01,903,瑪家,22電燈＆綜合＆電力小計,**,1110,983975
115,01,903,瑪家,23臨時電燈,*,0,0
115,01,903,瑪家,24臨時電力,*,0,0
115,01,903,瑪家,25臨時用電小計,*,0,0
115,01,903,瑪家,26總計（含臨時用電）,**,1110,983975
115,01,903,瑪家,27表燈合計,**,88,824902
115,01,903,瑪家,28綜合＆電力合計,**,1022,159073
115,01,904,九如,1表燈非營業用,16669,305,6122506
115,01,904,九如,2表燈營業用,729,2329,1416457
115,01,904,九如,3表燈小計,**,2634,7538963
115,01,904,九如,4低壓綜合裝置非營業用,*,0,0
115,01,904,九如,5低壓綜合需量非營業用,12,743,57593
115,01,904,九如,6低壓電動車非營業用,*,0,0
115,01,904,九如,7低壓綜合非營業用電小計,**,743,57593
115,01,904,九如,8低壓綜合裝置營業用,*,0,0
115,01,904,九如,9低壓綜合需量營業用,34,1563,303133
115,01,904,九如,10低壓電動車營業用,*,0,0
115,01,904,九如,11低壓綜合營業用電小計,**,1563,303133
115,01,904,九如,12低壓綜合用電小計,**,2306,360726
115,01,904,九如,13低壓裝置電力,1943,5751,2512901
115,01,904,九如,14低壓需量電力,353,7645,1568772
115,01,904,九如,15低壓電力小計,**,13396,4081673
115,01,904,九如,16高壓電力,21,4569,1248128
115,01,904,九如,17高壓電動車,*,0,0
115,01,904,九如,18特高壓電力,*,0,0
115,01,904,九如,19高＆特高壓電力小計,**,4569,1248128
115,01,904,九如,20電力小計,**,17965,5329801
115,01,904,九如,21綜合＆電力小計,**,20271,5690527
115,01,904,九如,22電燈＆綜合＆電力小計,**,22905,13229490
115,01,904,九如,23臨時電燈,11,0,10389
115,01,904,九如,24臨時電力,*,0,0
115,01,904,九如,25臨時用電小計,**,0,10389
115,01,904,九如,26總計（含臨時用電）,**,22905,13239879
115,01,904,九如,27表燈合計,**,2634,7549352
115,01,904,九如,28綜合＆電力合計,**,20271,5690527
115,01,905,里港,1表燈非營業用,19493,288,1894440
115,01,905,里港,2表燈營業用,976,1679,581600
115,01,905,里港,3表燈小計,**,1967,2476040
115,01,905,里港,4低壓綜合裝置非營業用,*,0,0
115,01,905,里港,5低壓綜合需量非營業用,17,1106,79732
115,01,905,里港,6低壓電動車非營業用,*,0,0
115,01,905,里港,7低壓綜合非營業用電小計,**,1106,79732
115,01,905,里港,8低壓綜合裝置營業用,*,0,0
115,01,905,里港,9低壓綜合需量營業用,47,2152,299944
115,01,905,里港,10低壓電動車營業用,*,0,0
115,01,905,里港,11低壓綜合營業用電小計,**,2152,299944
115,01,905,里港,12低壓綜合用電小計,**,3258,379676
115,01,905,里港,13低壓裝置電力,1832,7141,3440193
115,01,905,里港,14低壓需量電力,388,7802,1441931
115,01,905,里港,15低壓電力小計,**,14943,4882124
115,01,905,里港,16高壓電力,61,36234,7395799
115,01,905,里港,17高壓電動車,*,0,0
115,01,905,里港,18特高壓電力,*,0,0
115,01,905,里港,19高＆特高壓電力小計,**,36234,7395799
115,01,905,里港,20電力小計,**,51177,12277923
115,01,905,里港,21綜合＆電力小計,**,54435,12657599
115,01,905,里港,22電燈＆綜合＆電力小計,**,56402,15133639
115,01,905,里港,23臨時電燈,16,0,4052
115,01,905,里港,24臨時電力,7,993,26660
115,01,905,里港,25臨時用電小計,**,993,30712
115,01,905,里港,26總計（含臨時用電）,**,56402,15164351
115,01,905,里港,27表燈合計,**,1967,2480092
115,01,905,里港,28綜合＆電力合計,**,54435,12684259
115,01,906,高樹,1表燈非營業用,16727,95,2409677
115,01,906,高樹,2表燈營業用,778,520,295775
115,01,906,高樹,3表燈小計,**,615,2705452
115,01,906,高樹,4低壓綜合裝置非營業用,*,0,0
115,01,906,高樹,5低壓綜合需量非營業用,20,774,59117
115,01,906,高樹,6低壓電動車非營業用,*,0,0
115,01,906,高樹,7低壓綜合非營業用電小計,**,774,59117
115,01,906,高樹,8低壓綜合裝置營業用,*,0,0
115,01,906,高樹,9低壓綜合需量營業用,30,1642,338901
115,01,906,高樹,10低壓電動車營業用,*,0,0
115,01,906,高樹,11低壓綜合營業用電小計,**,1642,338901
115,01,906,高樹,12低壓綜合用電小計,**,2416,398018
115,01,906,高樹,13低壓裝置電力,1474,7620,1085150
115,01,906,高樹,14低壓需量電力,212,6746,1128169
115,01,906,高樹,15低壓電力小計,**,14366,2213319
115,01,906,高樹,16高壓電力,36,17330,3020184
115,01,906,高樹,17高壓電動車,*,0,0
115,01,906,高樹,18特高壓電力,*,0,42000
115,01,906,高樹,19高＆特高壓電力小計,**,17330,3062184
115,01,906,高樹,20電力小計,**,31696,5275503
115,01,906,高樹,21綜合＆電力小計,**,34112,5673521
115,01,906,高樹,22電燈＆綜合＆電力小計,**,34727,8378973
115,01,906,高樹,23臨時電燈,10,0,9185
115,01,906,高樹,24臨時電力,*,10,2723
115,01,906,高樹,25臨時用電小計,**,10,11908
115,01,906,高樹,26總計（含臨時用電）,**,34727,8390881
115,01,906,高樹,27表燈合計,**,615,2714637
115,01,906,高樹,28綜合＆電力合計,**,34112,5676244
115,01,907,鹽埔,1表燈非營業用,18207,93,2763951
115,01,907,鹽埔,2表燈營業用,820,2332,583726
115,01,907,鹽埔,3表燈小計,**,2425,3347677
115,01,907,鹽埔,4低壓綜合裝置非營業用,*,0,0
115,01,907,鹽埔,5低壓綜合需量非營業用,14,784,48551
115,01,907,鹽埔,6低壓電動車非營業用,*,0,0
115,01,907,鹽埔,7低壓綜合非營業用電小計,**,784,48551
115,01,907,鹽埔,8低壓綜合裝置營業用,*,0,0
115,01,907,鹽埔,9低壓綜合需量營業用,28,1131,214381
115,01,907,鹽埔,10低壓電動車營業用,*,0,0
115,01,907,鹽埔,11低壓綜合營業用電小計,**,1131,214381
115,01,907,鹽埔,12低壓綜合用電小計,**,1915,262932
115,01,907,鹽埔,13低壓裝置電力,1700,8298,2183193
115,01,907,鹽埔,14低壓需量電力,370,10960,2333065
115,01,907,鹽埔,15低壓電力小計,**,19258,4516258
115,01,907,鹽埔,16高壓電力,36,11150,2452972
115,01,907,鹽埔,17高壓電動車,*,0,0
115,01,907,鹽埔,18特高壓電力,*,0,0
115,01,907,鹽埔,19高＆特高壓電力小計,**,11150,2452972
115,01,907,鹽埔,20電力小計,**,30408,6969230
115,01,907,鹽埔,21綜合＆電力小計,**,32323,7232162
115,01,907,鹽埔,22電燈＆綜合＆電力小計,**,34748,10579839
115,01,907,鹽埔,23臨時電燈,12,0,725
115,01,907,鹽埔,24臨時電力,*,0,0
115,01,907,鹽埔,25臨時用電小計,**,0,725
115,01,907,鹽埔,26總計（含臨時用電）,**,34748,10580564
115,01,907,鹽埔,27表燈合計,**,2425,3348402
115,01,907,鹽埔,28綜合＆電力合計,**,32323,7232162
115,01,908,長治,1表燈非營業用,22824,183,5811075
115,01,908,長治,2表燈營業用,1085,1309,1288280
115,01,908,長治,3表燈小計,**,1492,7099355
115,01,908,長治,4低壓綜合裝置非營業用,*,0,0
115,01,908,長治,5低壓綜合需量非營業用,71,2754,402251
115,01,908,長治,6低壓電動車非營業用,*,0,0
115,01,908,長治,7低壓綜合非營業用電小計,**,2754,402251
115,01,908,長治,8低壓綜合裝置營業用,*,0,0
115,01,908,長治,9低壓綜合需量營業用,47,2084,280383
115,01,908,長治,10低壓電動車營業用,*,0,0
115,01,908,長治,11低壓綜合營業用電小計,**,2084,280383
115,01,908,長治,12低壓綜合用電小計,**,4838,682634
115,01,908,長治,13低壓裝置電力,944,4193,1121448
115,01,908,長治,14低壓需量電力,245,9737,1506700
115,01,908,長治,15低壓電力小計,**,13930,2628148
115,01,908,長治,16高壓電力,63,41340,13376472
115,01,908,長治,17高壓電動車,*,0,0
115,01,908,長治,18特高壓電力,*,0,0
115,01,908,長治,19高＆特高壓電力小計,**,41340,13376472
115,01,908,長治,20電力小計,**,55270,16004620
115,01,908,長治,21綜合＆電力小計,**,60108,16687254
115,01,908,長治,22電燈＆綜合＆電力小計,**,61600,23786609
115,01,908,長治,23臨時電燈,18,0,8197
115,01,908,長治,24臨時電力,*,221,6840
115,01,908,長治,25臨時用電小計,**,221,15037
115,01,908,長治,26總計（含臨時用電）,**,61600,23801646
115,01,908,長治,27表燈合計,**,1492,7107552
115,01,908,長治,28綜合＆電力合計,**,60108,16694094
115,01,909,麟洛,1表燈非營業用,9210,34,1871106
