年度,月份,郵遞區號,行政區,項目,用戶數(戶),契約容量(kW),售電度數(度)
114,01,205,暖暖區,3表燈小計,**,1939,5891227
114,01,205,暖暖區,4低壓綜合裝置非營業用,*,0,0
114,01,205,暖暖區,5低壓綜合需量非營業用,154,3518,440840
114,01,205,暖暖區,6低壓電動車非營業用,*,0,0
114,01,205,暖暖區,7低壓綜合非營業用電小計,**,3518,440840
114,01,205,暖暖區,8低壓綜合裝置營業用,*,0,0
114,01,205,暖暖區,9低壓綜合需量營業用,25,852,205243
114,01,205,暖暖區,10低壓電動車營業用,*,13,188
114,01,205,暖暖區,11低壓綜合營業用電小計,**,865,205431
114,01,205,暖暖區,12低壓綜合用電小計,**,4383,646271
114,01,205,暖暖區,13低壓裝置電力,*,54,5793
114,01,205,暖暖區,14低壓需量電力,21,1397,535174
114,01,205,暖暖區,15低壓電力小計,**,1451,540967
114,01,205,暖暖區,16高壓電力,13,3920,935860
114,01,205,暖暖區,17高壓電動車,*,0,0
114,01,205,暖暖區,18特高壓電力,*,0,0
114,01,205,暖暖區,19高＆特高壓電力小計,**,3920,935860
114,01,205,暖暖區,20電力小計,**,5371,1476827
114,01,205,暖暖區,21綜合＆電力小計,**,9754,2123098
114,01,205,暖暖區,22電燈＆綜合＆電力小計,**,11693,8014325
114,01,205,暖暖區,23臨時電燈,*,0,1589
114,01,205,暖暖區,24臨時電力,6,177,7663
114,01,205,暖暖區,25臨時用電小計,**,177,9252
114,01,205,暖暖區,26總計（含臨時用電）,**,11693,8023577
114,01,205,暖暖區,27表燈合計,**,1939,5892816
114,01,205,暖暖區,28綜合＆電力合計,**,9754,2130761
114,01,206,七堵區,1表燈非營業用,26060,194,6344049
114,01,206,七堵區,2表燈營業用,1799,3181,1934747
114,01,206,七堵區,3表燈小計,**,3375,8278796
114,01,206,七堵區,4低壓綜合裝置非營業用,*,0,0
114,01,206,七堵區,5低壓綜合需量非營業用,159,4963,515680
114,01,206,七堵區,6低壓電動車非營業用,*,0,0
114,01,206,七堵區,7低壓綜合非營業用電小計,**,4963,515680
114,01,206,七堵區,8低壓綜合裝置營業用,*,0,0
114,01,206,七堵區,9低壓綜合需量營業用,61,2753,488150
114,01,206,七堵區,10低壓電動車營業用,*,90,160
114,01,206,七堵區,11低壓綜合營業用電小計,**,2843,488310
114,01,206,七堵區,12低壓綜合用電小計,**,7806,1003990
114,01,206,七堵區,13低壓裝置電力,*,41,2818
114,01,206,七堵區,14低壓需量電力,97,7111,1258494
114,01,206,七堵區,15低壓電力小計,**,7152,1261312
114,01,206,七堵區,16高壓電力,51,26955,7873532
114,01,206,七堵區,17高壓電動車,*,0,0
114,01,206,七堵區,18特高壓電力,*,1130,282600
114,01,206,七堵區,19高＆特高壓電力小計,**,28085,8156132
114,01,206,七堵區,20電力小計,**,35237,9417444
114,01,206,七堵區,21綜合＆電力小計,**,43043,10421434
114,01,206,七堵區,22電燈＆綜合＆電力小計,**,46418,18700230
114,01,206,七堵區,23臨時電燈,12,0,14408
114,01,206,七堵區,24臨時電力,13,531,30191
114,01,206,七堵區,25臨時用電小計,**,531,44599
114,01,206,七堵區,26總計（含臨時用電）,**,46418,18744829
114,01,206,七堵區,27表燈合計,**,3375,8293204
114,01,206,七堵區,28綜合＆電力合計,**,43043,10451625
114,01,207,萬里,1表燈非營業用,10439,537,2665442
114,01,207,萬里,2表燈營業用,605,1891,908435
114,01,207,萬里,3表燈小計,**,2428,3573877
114,01,207,萬里,4低壓綜合裝置非營業用,*,0,0
114,01,207,萬里,5低壓綜合需量非營業用,42,2031,292874
114,01,207,萬里,6低壓電動車非營業用,*,0,0
114,01,207,萬里,7低壓綜合非營業用電小計,**,2031,292874
114,01,207,萬里,8低壓綜合裝置營業用,*,0,0
114,01,207,萬里,9低壓綜合需量營業用,23,1181,232260
114,01,207,萬里,10低壓電動車營業用,*,13,68
114,01,207,萬里,11低壓綜合營業用電小計,**,1194,232328
114,01,207,萬里,12低壓綜合用電小計,**,3225,525202
114,01,207,萬里,13低壓裝置電力,10,139,30119
114,01,207,萬里,14低壓需量電力,25,486,56030
114,01,207,萬里,15低壓電力小計,**,625,86149
114,01,207,萬里,16高壓電力,22,11908,2281793
114,01,207,萬里,17高壓電動車,*,0,0
114,01,207,萬里,18特高壓電力,*,0,0
114,01,207,萬里,19高＆特高壓電力小計,**,11908,2281793
114,01,207,萬里,20電力小計,**,12533,2367942
114,01,207,萬里,21綜合＆電力小計,**,15758,2893144
114,01,207,萬里,22電燈＆綜合＆電力小計,**,18186,6467021
114,01,207,萬里,23臨時電燈,*,0,2713
114,01,207,萬里,24臨時電力,*,0,0
114,01,207,萬里,25臨時用電小計,*,0,2713
114,01,207,萬里,26總計（含臨時用電）,**,18186,6469734
114,01,207,萬里,27表燈合計,**,2428,3576590
114,01,207,萬里,28綜合＆電力合計,**,15758,2893144
114,01,208,金山,1表燈非營業用,10829,91,2077951
114,01,208,金山,2表燈營業用,769,1813,1016666
114,01,208,金山,3表燈小計,**,1904,3094617
114,01,208,金山,4低壓綜合裝置非營業用,*,0,0
114,01,208,金山,5低壓綜合需量非營業用,32,1536,149794
114,01,208,金山,6低壓電動車非營業用,*,0,0
114,01,208,金山,7低壓綜合非營業用電小計,**,1536,149794
114,01,208,金山,8低壓綜合裝置營業用,*,0,0
114,01,208,金山,9低壓綜合需量營業用,30,1616,325034
114,01,208,金山,10低壓電動車營業用,*,0,0
114,01,208,金山,11低壓綜合營業用電小計,**,1616,325034
114,01,208,金山,12低壓綜合用電小計,**,3152,474828
114,01,208,金山,13低壓裝置電力,23,379,9090
114,01,208,金山,14低壓需量電力,28,1531,127858
114,01,208,金山,15低壓電力小計,**,1910,136948
114,01,208,金山,16高壓電力,14,9175,1712640
114,01,208,金山,17高壓電動車,*,0,0
114,01,208,金山,18特高壓電力,*,0,0
114,01,208,金山,19高＆特高壓電力小計,**,9175,1712640
114,01,208,金山,20電力小計,**,11085,1849588
114,01,208,金山,21綜合＆電力小計,**,14237,2324416
114,01,208,金山,22電燈＆綜合＆電力小計,**,16141,5419033
114,01,208,金山,23臨時電燈,*,0,0
114,01,208,金山,24臨時電力,6,267,20760
114,01,208,金山,25臨時用電小計,**,267,20760
114,01,208,金山,26總計（含臨時用電）,**,16141,5439793
114,01,208,金山,27表燈合計,**,1904,3094617
114,01,208,金山,28綜合＆電力合計,**,14237,2345176
114,01,209,南竿,1表燈非營業用,2926,364,1672346
114,01,209,南竿,2表燈營業用,448,379,464402
114,01,209,南竿,3表燈小計,**,743,2136748
114,01,209,南竿,4低壓綜合裝置非營業用,*,0,0
114,01,209,南竿,5低壓綜合需量非營業用,63,2889,464783
114,01,209,南竿,6低壓電動車非營業用,*,0,0
114,01,209,南竿,7低壓綜合非營業用電小計,**,2889,464783
114,01,209,南竿,8低壓綜合裝置營業用,*,0,0
114,01,209,南竿,9低壓綜合需量營業用,18,542,101974
114,01,209,南竿,10低壓電動車營業用,*,0,0
114,01,209,南竿,11低壓綜合營業用電小計,**,542,101974
114,01,209,南竿,12低壓綜合用電小計,**,3431,566757
114,01,209,南竿,13低壓裝置電力,*,17,1766
114,01,209,南竿,14低壓需量電力,51,1018,92059
114,01,209,南竿,15低壓電力小計,**,1035,93825
114,01,209,南竿,16高壓電力,17,3849,886000
114,01,209,南竿,17高壓電動車,*,0,0
114,01,209,南竿,18特高壓電力,*,0,0
114,01,209,南竿,19高＆特高壓電力小計,**,3849,886000
114,01,209,南竿,20電力小計,**,4884,979825
114,01,209,南竿,21綜合＆電力小計,**,8315,1546582
114,01,209,南竿,22電燈＆綜合＆電力小計,**,9058,3683330
114,01,209,南竿,23臨時電燈,32,0,29941
114,01,209,南竿,24臨時電力,*,50,0
114,01,209,南竿,25臨時用電小計,**,50,29941
114,01,209,南竿,26總計（含臨時用電）,**,9058,3713271
114,01,209,南竿,27表燈合計,**,743,2166689
114,01,209,南竿,28綜合＆電力合計,**,8315,1546582
114,01,210,北竿,1表燈非營業用,767,30,26965
114,01,210,北竿,2表燈營業用,205,127,76765
114,01,210,北竿,3表燈小計,**,157,103730
114,01,210,北竿,4低壓綜合裝置非營業用,*,0,0
114,01,210,北竿,5低壓綜合需量非營業用,12,829,124480
114,01,210,北竿,6低壓電動車非營業用,*,0,0
114,01,210,北竿,7低壓綜合非營業用電小計,**,829,124480
114,01,210,北竿,8低壓綜合裝置營業用,*,0,0
114,01,210,北竿,9低壓綜合需量營業用,6,276,43676
114,01,210,北竿,10低壓電動車營業用,*,0,0
114,01,210,北竿,11低壓綜合營業用電小計,**,276,43676
114,01,210,北竿,12低壓綜合用電小計,**,1105,168156
114,01,210,北竿,13低壓裝置電力,*,0,0
114,01,210,北竿,14低壓需量電力,24,435,34458
114,01,210,北竿,15低壓電力小計,**,435,34458
114,01,210,北竿,16高壓電力,*,360,108920
114,01,210,北竿,17高壓電動車,*,0,0
114,01,210,北竿,18特高壓電力,*,0,0
114,01,210,北竿,19高＆特高壓電力小計,*,360,108920
114,01,210,北竿,20電力小計,**,795,143378
114,01,210,北竿,21綜合＆電力小計,**,1900,311534
114,01,210,北竿,22電燈＆綜合＆電力小計,**,2057,415264
114,01,210,北竿,23臨時電燈,*,0,0
114,01,210,北竿,24臨時電力,*,0,0
114,01,210,北竿,25臨時用電小計,*,0,0
114,01,210,北竿,26總計（含臨時用電）,**,2057,415264
114,01,210,北竿,27表燈合計,**,157,103730
114,01,210,北竿,28綜合＆電力合計,**,1900,311534
114,01,211,莒光,1表燈非營業用,535,138,271688
114,01,211,莒光,2表燈營業用,78,60,56344
114,01,211,莒光,3表燈小計,**,198,328032
114,01,211,莒光,4低壓綜合裝置非營業用,*,0,0
114,01,211,莒光,5低壓綜合需量非營業用,6,208,43890
114,01,211,莒光,6低壓電動車非營業用,*,0,0
114,01,211,莒光,7低壓綜合非營業用電小計,**,208,43890
114,01,211,莒光,8低壓綜合裝置營業用,*,0,0
114,01,211,莒光,9低壓綜合需量營業用,*,131,26120
114,01,211,莒光,10低壓電動車營業用,*,0,0
114,01,211,莒光,11低壓綜合營業用電小計,*,131,26120
114,01,211,莒光,12低壓綜合用電小計,**,339,70010
114,01,211,莒光,13低壓裝置電力,*,0,0
114,01,211,莒光,14低壓需量電力,19,286,38114
114,01,211,莒光,15低壓電力小計,**,286,38114
114,01,211,莒光,16高壓電力,*,100,28230
114,01,211,莒光,17高壓電動車,*,0,0
114,01,211,莒光,18特高壓電力,*,0,0
114,01,211,莒光,19高＆特高壓電力小計,*,100,28230
114,01,211,莒光,20電力小計,**,386,66344
114,01,211,莒光,21綜合＆電力小計,**,725,136354
114,01,211,莒光,22電燈＆綜合＆電力小計,**,923,464386
114,01,211,莒光,23臨時電燈,*,0,0
114,01,211,莒光,24臨時電力,*,0,0
114,01,211,莒光,25臨時用電小計,*,0,0
114,01,211,莒光,26總計（含臨時用電）,**,923,464386
114,01,211,莒光,27表燈合計,**,198,328032
114,01,211,莒光,28綜合＆電力合計,**,725,136354
114,01,212,東引,1表燈非營業用,400,20,689458
114,01,212,東引,2表燈營業用,132,78,278009
114,01,212,東引,3表燈小計,**,98,967467
114,01,212,東引,4低壓綜合裝置非營業用,*,0,0
114,01,212,東引,5低壓綜合需量非營業用,16,682,181876
114,01,212,東引,6低壓電動車非營業用,*,0,0
114,01,212,東引,7低壓綜合非營業用電小計,**,682,181876
114,01,212,東引,8低壓綜合裝置營業用,*,0,0
114,01,212,東引,9低壓綜合需量營業用,6,163,28840
114,01,212,東引,10低壓電動車營業用,*,0,0
114,01,212,東引,11低壓綜合營業用電小計,**,163,28840
114,01,212,東引,12低壓綜合用電小計,**,845,210716
114,01,212,東引,13低壓裝置電力,*,93,2129
114,01,212,東引,14低壓需量電力,*,121,20746
114,01,212,東引,15低壓電力小計,**,214,22875
114,01,212,東引,16高壓電力,7,1220,411840
114,01,212,東引,17高壓電動車,*,0,0
114,01,212,東引,18特高壓電力,*,0,0
114,01,212,東引,19高＆特高壓電力小計,**,1220,411840
114,01,212,東引,20電力小計,**,1434,434715
114,01,212,東引,21綜合＆電力小計,**,2279,645431
114,01,212,東引,22電燈＆綜合＆電力小計,**,2377,1612898
114,01,212,東引,23臨時電燈,*,0,31
114,01,212,東引,24臨時電力,*,0,0
114,01,212,東引,25臨時用電小計,*,0,31
114,01,212,東引,26總計（含臨時用電）,**,2377,1612929
114,01,212,東引,27表燈合計,**,98,967498
114,01,212,東引,28綜合＆電力合計,**,2279,645431
114,01,220,板橋,1表燈非營業用,251099,2691,82530240
114,01,220,板橋,2表燈營業用,20537,44045,26878399
114,01,220,板橋,3表燈小計,**,46736,109408639
114,01,220,板橋,4低壓綜合裝置非營業用,*,0,0
114,01,220,板橋,5低壓綜合需量非營業用,1317,51841,6550637
114,01,220,板橋,6低壓電動車非營業用,9,464,6160
114,01,220,板橋,7低壓綜合非營業用電小計,**,52305,6556797
114,01,220,板橋,8低壓綜合裝置營業用,*,201,10643
114,01,220,板橋,9低壓綜合需量營業用,1058,46098,7313652
114,01,220,板橋,10低壓電動車營業用,*,0,0
114,01,220,板橋,11低壓綜合營業用電小計,**,46299,7324295
114,01,220,板橋,12低壓綜合用電小計,**,98604,13881092
114,01,220,板橋,13低壓裝置電力,79,843,59725
114,01,220,板橋,14低壓需量電力,319,12343,1751520
114,01,220,板橋,15低壓電力小計,**,13186,1811245
114,01,220,板橋,16高壓電力,177,128817,31308009
114,01,220,板橋,17高壓電動車,*,3640,200500
114,01,220,板橋,18特高壓電力,*,32170,14257611
114,01,220,板橋,19高＆特高壓電力小計,**,164627,45766120
114,01,220,板橋,20電力小計,**,177813,47577365
114,01,220,板橋,21綜合＆電力小計,**,276417,61458457
114,01,220,板橋,22電燈＆綜合＆電力小計,**,323153,170867096
114,01,220,板橋,23臨時電燈,27,0,27352
114,01,220,板橋,24臨時電力,104,7861,825523
114,01,220,板橋,25臨時用電小計,**,7861,852875
114,01,220,板橋,26總計（含臨時用電）,**,323153,171719971
114,01,220,板橋,27表燈合計,**,46736,109435991
114,01,220,板橋,28綜合＆電力合計,**,276417,62283980
114,01,221,汐止,1表燈非營業用,112768,1609,30388629
114,01,221,汐止,2表燈營業用,10616,22542,17241124
114,01,221,汐止,3表燈小計,**,24151,47629753
114,01,221,汐止,4低壓綜合裝置非營業用,*,0,0
114,01,221,汐止,5低壓綜合需量非營業用,1145,43316,5327502
114,01,221,汐止,6低壓電動車非營業用,*,468,4096
114,01,221,汐止,7低壓綜合非營業用電小計,**,43784,5331598
114,01,221,汐止,8低壓綜合裝置營業用,*,0,0
114,01,221,汐止,9低壓綜合需量營業用,473,22992,4586026
114,01,221,汐止,10低壓電動車營業用,*,350,4080
114,01,221,汐止,11低壓綜合營業用電小計,**,23342,4590106
114,01,221,汐止,12低壓綜合用電小計,**,67126,9921704
114,01,221,汐止,13低壓裝置電力,17,233,28660
114,01,221,汐止,14低壓需量電力,775,42880,6746815
114,01,221,汐止,15低壓電力小計,**,43113,6775475
114,01,221,汐止,16高壓電力,125,86304,18136160
114,01,221,汐止,17高壓電動車,*,3670,301840
114,01,221,汐止,18特高壓電力,*,9700,3556800
114,01,221,汐止,19高＆特高壓電力小計,**,99674,21994800
114,01,221,汐止,20電力小計,**,142787,28770275
114,01,221,汐止,21綜合＆電力小計,**,209913,38691979
114,01,221,汐止,22電燈＆綜合＆電力小計,**,234064,86321732
114,01,221,汐止,23臨時電燈,28,0,12585
114,01,221,汐止,24臨時電力,25,1042,104320
114,01,221,汐止,25臨時用電小計,**,1042,116905
114,01,221,汐止,26總計（含臨時用電）,**,234064,86438637
114,01,221,汐止,27表燈合計,**,24151,47642338
114,01,221,汐止,28綜合＆電力合計,**,209913,38796299
114,01,222,深坑,1表燈非營業用,12438,119,5103684
114,01,222,深坑,2表燈營業用,1261,2423,2611459
114,01,222,深坑,3表燈小計,**,2542,7715143
114,01,222,深坑,4低壓綜合裝置非營業用,*,0,0
