年度,月份,郵遞區號,行政區,項目,用戶數(戶),契約容量(kW),售電度數(度)
113,01,203,中山區,6低壓電動車非營業用,*,0 ,0 
113,01,203,中山區,7低壓綜合非營業用電小計,**,3848 ,391088 
113,01,203,中山區,8低壓綜合裝置營業用,*,0 ,0 
113,01,203,中山區,9低壓綜合需量營業用,29 ,733 ,140027 
113,01,203,中山區,10低壓電動車營業用,*,0 ,0 
113,01,203,中山區,11低壓綜合營業用電小計,**,733 ,140027 
113,01,203,中山區,12低壓綜合用電小計,**,4581 ,531115 
113,01,203,中山區,13低壓裝置電力,12 ,188 ,41767 
113,01,203,中山區,14低壓需量電力,16 ,637 ,167559 
113,01,203,中山區,15低壓電力小計,**,825 ,209326 
113,01,203,中山區,16高壓電力,34 ,18106 ,3058524 
113,01,203,中山區,17高壓電動車,*,360 ,17360 
113,01,203,中山區,18特高壓電力,*,0 ,0 
113,01,203,中山區,19高＆特高壓電力小計,**,18466 ,3075884 
113,01,203,中山區,20電力小計,**,19291 ,3285210 
113,01,203,中山區,21綜合＆電力小計,**,23872 ,3816325 
113,01,203,中山區,22電燈＆綜合＆電力小計,**,25916 ,4759448 
113,01,203,中山區,23臨時電燈,14 ,0 ,0 
113,01,203,中山區,24臨時電力,10 ,288 ,102600 
113,01,203,中山區,25臨時用電小計,**,288 ,102600 
113,01,203,中山區,26總計（含臨時用電）,**,25916 ,4862048 
113,01,203,中山區,27表燈合計,**,2044 ,943123 
113,01,203,中山區,28綜合＆電力合計,**,23872 ,3918925 
113,01,204,安樂區,1表燈非營業用,40891 ,235 ,425785 
113,01,204,安樂區,2表燈營業用,1362 ,3422 ,1268970 
113,01,204,安樂區,3表燈小計,**,3657 ,1694755 
113,01,204,安樂區,4低壓綜合裝置非營業用,*,0 ,0 
113,01,204,安樂區,5低壓綜合需量非營業用,293 ,8405 ,1113098 
113,01,204,安樂區,6低壓電動車非營業用,*,0 ,0 
113,01,204,安樂區,7低壓綜合非營業用電小計,**,8405 ,1113098 
113,01,204,安樂區,8低壓綜合裝置營業用,*,0 ,0 
113,01,204,安樂區,9低壓綜合需量營業用,84 ,4001 ,1054590 
113,01,204,安樂區,10低壓電動車營業用,*,21 ,0 
113,01,204,安樂區,11低壓綜合營業用電小計,**,4022 ,1054590 
113,01,204,安樂區,12低壓綜合用電小計,**,12427 ,2167688 
113,01,204,安樂區,13低壓裝置電力,8 ,60 ,12964 
113,01,204,安樂區,14低壓需量電力,63 ,3997 ,603248 
113,01,204,安樂區,15低壓電力小計,**,4057 ,616212 
113,01,204,安樂區,16高壓電力,49 ,24218 ,7132247 
113,01,204,安樂區,17高壓電動車,*,800 ,99600 
113,01,204,安樂區,18特高壓電力,*,0 ,0 
113,01,204,安樂區,19高＆特高壓電力小計,**,25018 ,7231847 
113,01,204,安樂區,20電力小計,**,29075 ,7848059 
113,01,204,安樂區,21綜合＆電力小計,**,41502 ,10015747 
113,01,204,安樂區,22電燈＆綜合＆電力小計,**,45159 ,11710502 
113,01,204,安樂區,23臨時電燈,6 ,0 ,0 
113,01,204,安樂區,24臨時電力,*,246 ,12480 
113,01,204,安樂區,25臨時用電小計,**,246 ,12480 
113,01,204,安樂區,26總計（含臨時用電）,**,45159 ,11722982 
113,01,204,安樂區,27表燈合計,**,3657 ,1694755 
113,01,204,安樂區,28綜合＆電力合計,**,41502 ,10028227 
113,01,205,暖暖區,1表燈非營業用,19311 ,53 ,5126842 
113,01,205,暖暖區,2表燈營業用,801 ,1862 ,1143291 
113,01,205,暖暖區,3表燈小計,**,1915 ,6270133 
113,01,205,暖暖區,4低壓綜合裝置非營業用,*,0 ,0 
113,01,205,暖暖區,5低壓綜合需量非營業用,154 ,3559 ,504231 
113,01,205,暖暖區,6低壓電動車非營業用,*,0 ,0 
113,01,205,暖暖區,7低壓綜合非營業用電小計,**,3559 ,504231 
113,01,205,暖暖區,8低壓綜合裝置營業用,*,0 ,0 
113,01,205,暖暖區,9低壓綜合需量營業用,25 ,859 ,242557 
113,01,205,暖暖區,10低壓電動車營業用,*,13 ,96 
113,01,205,暖暖區,11低壓綜合營業用電小計,**,872 ,242653 
113,01,205,暖暖區,12低壓綜合用電小計,**,4431 ,746884 
113,01,205,暖暖區,13低壓裝置電力,*,54 ,6615 
113,01,205,暖暖區,14低壓需量電力,17 ,934 ,236116 
113,01,205,暖暖區,15低壓電力小計,**,988 ,242731 
113,01,205,暖暖區,16高壓電力,13 ,3720 ,918612 
113,01,205,暖暖區,17高壓電動車,*,0 ,0 
113,01,205,暖暖區,18特高壓電力,*,0 ,0 
113,01,205,暖暖區,19高＆特高壓電力小計,**,3720 ,918612 
113,01,205,暖暖區,20電力小計,**,4708 ,1161343 
113,01,205,暖暖區,21綜合＆電力小計,**,9139 ,1908227 
113,01,205,暖暖區,22電燈＆綜合＆電力小計,**,11054 ,8178360 
113,01,205,暖暖區,23臨時電燈,*,0 ,2397 
113,01,205,暖暖區,24臨時電力,6 ,101 ,3957 
113,01,205,暖暖區,25臨時用電小計,**,101 ,6354 
113,01,205,暖暖區,26總計（含臨時用電）,**,11054 ,8184714 
113,01,205,暖暖區,27表燈合計,**,1915 ,6272530 
113,01,205,暖暖區,28綜合＆電力合計,**,9139 ,1912184 
113,01,206,七堵區,1表燈非營業用,25986 ,173 ,6619492 
113,01,206,七堵區,2表燈營業用,1815 ,3086 ,2237996 
113,01,206,七堵區,3表燈小計,**,3259 ,8857488 
113,01,206,七堵區,4低壓綜合裝置非營業用,*,0 ,0 
113,01,206,七堵區,5低壓綜合需量非營業用,158 ,5021 ,620649 
113,01,206,七堵區,6低壓電動車非營業用,*,0 ,0 
113,01,206,七堵區,7低壓綜合非營業用電小計,**,5021 ,620649 
113,01,206,七堵區,8低壓綜合裝置營業用,*,0 ,0 
113,01,206,七堵區,9低壓綜合需量營業用,61 ,2853 ,599723 
113,01,206,七堵區,10低壓電動車營業用,*,131 ,80 
113,01,206,七堵區,11低壓綜合營業用電小計,**,2984 ,599803 
113,01,206,七堵區,12低壓綜合用電小計,**,8005 ,1220452 
113,01,206,七堵區,13低壓裝置電力,*,41 ,2980 
113,01,206,七堵區,14低壓需量電力,98 ,7162 ,1754318 
113,01,206,七堵區,15低壓電力小計,**,7203 ,1757298 
113,01,206,七堵區,16高壓電力,51 ,27127 ,8249284 
113,01,206,七堵區,17高壓電動車,*,0 ,0 
113,01,206,七堵區,18特高壓電力,*,1130 ,172800 
113,01,206,七堵區,19高＆特高壓電力小計,**,28257 ,8422084 
113,01,206,七堵區,20電力小計,**,35460 ,10179382 
113,01,206,七堵區,21綜合＆電力小計,**,43465 ,11399834 
113,01,206,七堵區,22電燈＆綜合＆電力小計,**,46724 ,20257322 
113,01,206,七堵區,23臨時電燈,12 ,0 ,19123 
113,01,206,七堵區,24臨時電力,8 ,195 ,23760 
113,01,206,七堵區,25臨時用電小計,**,195 ,42883 
113,01,206,七堵區,26總計（含臨時用電）,**,46724 ,20300205 
113,01,206,七堵區,27表燈合計,**,3259 ,8876611 
113,01,206,七堵區,28綜合＆電力合計,**,43465 ,11423594 
113,01,207,萬里,1表燈非營業用,10420 ,487 ,2769548 
113,01,207,萬里,2表燈營業用,616 ,1925 ,1055353 
113,01,207,萬里,3表燈小計,**,2412 ,3824901 
113,01,207,萬里,4低壓綜合裝置非營業用,*,0 ,0 
113,01,207,萬里,5低壓綜合需量非營業用,43 ,2063 ,374165 
113,01,207,萬里,6低壓電動車非營業用,*,0 ,0 
113,01,207,萬里,7低壓綜合非營業用電小計,**,2063 ,374165 
113,01,207,萬里,8低壓綜合裝置營業用,*,0 ,0 
113,01,207,萬里,9低壓綜合需量營業用,23 ,1150 ,276715 
113,01,207,萬里,10低壓電動車營業用,*,13 ,74 
113,01,207,萬里,11低壓綜合營業用電小計,**,1163 ,276789 
113,01,207,萬里,12低壓綜合用電小計,**,3226 ,650954 
113,01,207,萬里,13低壓裝置電力,10 ,139 ,25758 
113,01,207,萬里,14低壓需量電力,24 ,465 ,47840 
113,01,207,萬里,15低壓電力小計,**,604 ,73598 
113,01,207,萬里,16高壓電力,22 ,11883 ,2755073 
113,01,207,萬里,17高壓電動車,*,0 ,0 
113,01,207,萬里,18特高壓電力,*,0 ,0 
113,01,207,萬里,19高＆特高壓電力小計,**,11883 ,2755073 
113,01,207,萬里,20電力小計,**,12487 ,2828671 
113,01,207,萬里,21綜合＆電力小計,**,15713 ,3479625 
113,01,207,萬里,22電燈＆綜合＆電力小計,**,18125 ,7304526 
113,01,207,萬里,23臨時電燈,6 ,0 ,12188 
113,01,207,萬里,24臨時電力,*,0 ,0 
113,01,207,萬里,25臨時用電小計,**,0 ,12188 
113,01,207,萬里,26總計（含臨時用電）,**,18125 ,7316714 
113,01,207,萬里,27表燈合計,**,2412 ,3837089 
113,01,207,萬里,28綜合＆電力合計,**,15713 ,3479625 
113,01,208,金山,1表燈非營業用,10784 ,89 ,2286920 
113,01,208,金山,2表燈營業用,774 ,1720 ,1191478 
113,01,208,金山,3表燈小計,**,1809 ,3478398 
113,01,208,金山,4低壓綜合裝置非營業用,*,0 ,0 
113,01,208,金山,5低壓綜合需量非營業用,31 ,1475 ,157864 
113,01,208,金山,6低壓電動車非營業用,*,0 ,0 
113,01,208,金山,7低壓綜合非營業用電小計,**,1475 ,157864 
113,01,208,金山,8低壓綜合裝置營業用,*,0 ,0 
113,01,208,金山,9低壓綜合需量營業用,29 ,1565 ,422623 
113,01,208,金山,10低壓電動車營業用,*,0 ,0 
113,01,208,金山,11低壓綜合營業用電小計,**,1565 ,422623 
113,01,208,金山,12低壓綜合用電小計,**,3040 ,580487 
113,01,208,金山,13低壓裝置電力,25 ,385 ,20380 
113,01,208,金山,14低壓需量電力,30 ,1082 ,132796 
113,01,208,金山,15低壓電力小計,**,1467 ,153176 
113,01,208,金山,16高壓電力,11 ,6425 ,1742400 
113,01,208,金山,17高壓電動車,*,0 ,0 
113,01,208,金山,18特高壓電力,*,0 ,0 
113,01,208,金山,19高＆特高壓電力小計,**,6425 ,1742400 
113,01,208,金山,20電力小計,**,7892 ,1895576 
113,01,208,金山,21綜合＆電力小計,**,10932 ,2476063 
113,01,208,金山,22電燈＆綜合＆電力小計,**,12741 ,5954461 
113,01,208,金山,23臨時電燈,8 ,0 ,6808 
113,01,208,金山,24臨時電力,6 ,328 ,44360 
113,01,208,金山,25臨時用電小計,**,328 ,51168 
113,01,208,金山,26總計（含臨時用電）,**,12741 ,6005629 
113,01,208,金山,27表燈合計,**,1809 ,3485206 
113,01,208,金山,28綜合＆電力合計,**,10932 ,2520423 
113,01,209,南竿,1表燈非營業用,2671 ,370 ,1849899 
113,01,209,南竿,2表燈營業用,468 ,392 ,524010 
113,01,209,南竿,3表燈小計,**,762 ,2373909 
113,01,209,南竿,4低壓綜合裝置非營業用,*,0 ,0 
113,01,209,南竿,5低壓綜合需量非營業用,61 ,2670 ,519772 
113,01,209,南竿,6低壓電動車非營業用,*,0 ,0 
113,01,209,南竿,7低壓綜合非營業用電小計,**,2670 ,519772 
113,01,209,南竿,8低壓綜合裝置營業用,*,0 ,0 
113,01,209,南竿,9低壓綜合需量營業用,18 ,557 ,125757 
113,01,209,南竿,10低壓電動車營業用,*,0 ,0 
113,01,209,南竿,11低壓綜合營業用電小計,**,557 ,125757 
113,01,209,南竿,12低壓綜合用電小計,**,3227 ,645529 
113,01,209,南竿,13低壓裝置電力,*,26 ,2433 
113,01,209,南竿,14低壓需量電力,50 ,1005 ,131432 
113,01,209,南竿,15低壓電力小計,**,1031 ,133865 
113,01,209,南竿,16高壓電力,16 ,3224 ,863285 
113,01,209,南竿,17高壓電動車,*,0 ,0 
113,01,209,南竿,18特高壓電力,*,0 ,0 
113,01,209,南竿,19高＆特高壓電力小計,**,3224 ,863285 
113,01,209,南竿,20電力小計,**,4255 ,997150 
113,01,209,南竿,21綜合＆電力小計,**,7482 ,1642679 
113,01,209,南竿,22電燈＆綜合＆電力小計,**,8244 ,4016588 
113,01,209,南竿,23臨時電燈,21 ,0 ,22774 
113,01,209,南竿,24臨時電力,*,30 ,2960 
113,01,209,南竿,25臨時用電小計,**,30 ,25734 
113,01,209,南竿,26總計（含臨時用電）,**,8244 ,4042322 
113,01,209,南竿,27表燈合計,**,762 ,2396683 
113,01,209,南竿,28綜合＆電力合計,**,7482 ,1645639 
113,01,210,北竿,1表燈非營業用,744 ,31 ,21120 
113,01,210,北竿,2表燈營業用,211 ,137 ,93929 
113,01,210,北竿,3表燈小計,**,168 ,115049 
113,01,210,北竿,4低壓綜合裝置非營業用,*,0 ,0 
113,01,210,北竿,5低壓綜合需量非營業用,12 ,862 ,129600 
113,01,210,北竿,6低壓電動車非營業用,*,0 ,0 
113,01,210,北竿,7低壓綜合非營業用電小計,**,862 ,129600 
113,01,210,北竿,8低壓綜合裝置營業用,*,0 ,0 
113,01,210,北竿,9低壓綜合需量營業用,6 ,272 ,46778 
113,01,210,北竿,10低壓電動車營業用,*,0 ,0 
113,01,210,北竿,11低壓綜合營業用電小計,**,272 ,46778 
113,01,210,北竿,12低壓綜合用電小計,**,1134 ,176378 
113,01,210,北竿,13低壓裝置電力,*,0 ,0 
113,01,210,北竿,14低壓需量電力,22 ,259 ,21245 
113,01,210,北竿,15低壓電力小計,**,259 ,21245 
113,01,210,北竿,16高壓電力,*,616 ,110520 
113,01,210,北竿,17高壓電動車,*,0 ,0 
113,01,210,北竿,18特高壓電力,*,0 ,0 
113,01,210,北竿,19高＆特高壓電力小計,*,616 ,110520 
113,01,210,北竿,20電力小計,**,875 ,131765 
113,01,210,北竿,21綜合＆電力小計,**,2009 ,308143 
113,01,210,北竿,22電燈＆綜合＆電力小計,**,2177 ,423192 
113,01,210,北竿,23臨時電燈,*,0 ,0 
113,01,210,北竿,24臨時電力,*,0 ,0 
113,01,210,北竿,25臨時用電小計,*,0 ,0 
113,01,210,北竿,26總計（含臨時用電）,**,2177 ,423192 
113,01,210,北竿,27表燈合計,**,168 ,115049 
113,01,210,北竿,28綜合＆電力合計,**,2009 ,308143 
113,01,211,莒光,1表燈非營業用,533 ,107 ,304647 
113,01,211,莒光,2表燈營業用,72 ,58 ,66925 
113,01,211,莒光,3表燈小計,**,165 ,371572 
113,01,211,莒光,4低壓綜合裝置非營業用,*,0 ,0 
113,01,211,莒光,5低壓綜合需量非營業用,6 ,208 ,49680 
113,01,211,莒光,6低壓電動車非營業用,*,0 ,0 
113,01,211,莒光,7低壓綜合非營業用電小計,**,208 ,49680 
113,01,211,莒光,8低壓綜合裝置營業用,*,0 ,0 
113,01,211,莒光,9低壓綜合需量營業用,*,131 ,31560 
113,01,211,莒光,10低壓電動車營業用,*,0 ,0 
113,01,211,莒光,11低壓綜合營業用電小計,*,131 ,31560 
113,01,211,莒光,12低壓綜合用電小計,**,339 ,81240 
113,01,211,莒光,13低壓裝置電力,*,0 ,0 
113,01,211,莒光,14低壓需量電力,19 ,288 ,34357 
113,01,211,莒光,15低壓電力小計,**,288 ,34357 
113,01,211,莒光,16高壓電力,*,100 ,36000 
113,01,211,莒光,17高壓電動車,*,0 ,0 
113,01,211,莒光,18特高壓電力,*,0 ,0 
113,01,211,莒光,19高＆特高壓電力小計,*,100 ,36000 
113,01,211,莒光,20電力小計,**,388 ,70357 
113,01,211,莒光,21綜合＆電力小計,**,727 ,151597 
113,01,211,莒光,22電燈＆綜合＆電力小計,**,892 ,523169 
113,01,211,莒光,23臨時電燈,*,0 ,0 
113,01,211,莒光,24臨時電力,*,0 ,0 
113,01,211,莒光,25臨時用電小計,*,0 ,0 
113,01,211,莒光,26總計（含臨時用電）,**,892 ,523169 
113,01,211,莒光,27表燈合計,**,165 ,371572 
113,01,211,莒光,28綜合＆電力合計,**,727 ,151597 
113,01,212,東引,1表燈非營業用,406 ,45 ,715143 
113,01,212,東引,2表燈營業用,132 ,82 ,300608 
113,01,212,東引,3表燈小計,**,127 ,1015751 
113,01,212,東引,4低壓綜合裝置非營業用,*,0 ,0 
113,01,212,東引,5低壓綜合需量非營業用,17 ,746 ,181696 
113,01,212,東引,6低壓電動車非營業用,*,0 ,0 
113,01,212,東引,7低壓綜合非營業用電小計,**,746 ,181696 
113,01,212,東引,8低壓綜合裝置營業用,*,0 ,0 
113,01,212,東引,9低壓綜合需量營業用,6 ,159 ,34920 
113,01,212,東引,10低壓電動車營業用,*,0 ,0 
113,01,212,東引,11低壓綜合營業用電小計,**,159 ,34920 
113,01,212,東引,12低壓綜合用電小計,**,905 ,216616 
113,01,212,東引,13低壓裝置電力,*,125 ,6683 
113,01,212,東引,14低壓需量電力,*,30 ,2366 
113,01,212,東引,15低壓電力小計,**,155 ,9049 
113,01,212,東引,16高壓電力,9 ,1441 ,392100 
113,01,212,東引,17高壓電動車,*,0 ,0 
113,01,212,東引,18特高壓電力,*,0 ,0 
113,01,212,東引,19高＆特高壓電力小計,**,1441 ,392100 
113,01,212,東引,20電力小計,**,1596 ,401149 
113,01,212,東引,21綜合＆電力小計,**,2501 ,617765 
113,01,212,東引,22電燈＆綜合＆電力小計,**,2628 ,1633516 
113,01,212,東引,23臨時電燈,*,0 ,0 
113,01,212,東引,24臨時電力,*,0 ,0 
113,01,212,東引,25臨時用電小計,*,0 ,0 
113,01,212,東引,26總計（含臨時用電）,**,2628 ,1633516 
113,01,212,東引,27表燈合計,**,127 ,1015751 
113,01,212,東引,28綜合＆電力合計,**,2501 ,617765 
113,01,220,板橋,1表燈非營業用,248501 ,2628 ,87472607 
113,01,220,板橋,2表燈營業用,20826 ,43467 ,31265325 
113,01,220,板橋,3表燈小計,**,46095 ,118737932 
113,01,220,板橋,4低壓綜合裝置非營業用,*,0 ,0 
113,01,220,板橋,5低壓綜合需量非營業用,1286 ,51647 ,7458642 
113,01,220,板橋,6低壓電動車非營業用,8 ,424 ,4240 
113,01,220,板橋,7低壓綜合非營業用電小計,**,52071 ,7462882 
113,01,220,板橋,8低壓綜合裝置營業用,*,201 ,22413 
113,01,220,板橋,9低壓綜合需量營業用,1064 ,46734 ,8962145 
113,01,220,板橋,10低壓電動車營業用,*,0 ,0 
113,01,220,板橋,11低壓綜合營業用電小計,**,46935 ,8984558 
113,01,220,板橋,12低壓綜合用電小計,**,99006 ,16447440 
113,01,220,板橋,13低壓裝置電力,81 ,852 ,71465 
113,01,220,板橋,14低壓需量電力,322 ,12338 ,2063421 
113,01,220,板橋,15低壓電力小計,**,13190 ,2134886 
113,01,220,板橋,16高壓電力,177 ,127349 ,33222223 
113,01,220,板橋,17高壓電動車,*,2040 ,129000 
113,01,220,板橋,18特高壓電力,*,28035 ,11018146 
113,01,220,板橋,19高＆特高壓電力小計,**,157424 ,44369369 
113,01,220,板橋,20電力小計,**,170614 ,46504255 
113,01,220,板橋,21綜合＆電力小計,**,269620 ,62951695 
113,01,220,板橋,22電燈＆綜合＆電力小計,**,315715 ,181689627 
113,01,220,板橋,23臨時電燈,38 ,0 ,97386 
113,01,220,板橋,24臨時電力,95 ,6398 ,860759 
113,01,220,板橋,25臨時用電小計,**,6398 ,958145 
113,01,220,板橋,26總計（含臨時用電）,**,315715 ,182647772 
113,01,220,板橋,27表燈合計,**,46095 ,118835318 
113,01,220,板橋,28綜合＆電力合計,**,269620 ,63812454 
113,01,221,汐止,1表燈非營業用,111584 ,1704 ,31343067 
113,01,221,汐止,2表燈營業用,10580 ,22355 ,19730142 
113,01,221,汐止,3表燈小計,**,24059 ,51073209 
113,01,221,汐止,4低壓綜合裝置非營業用,*,0 ,0 
