年度,月份,郵遞區號,行政區,項目,用戶數(戶),契約容量(kW),售電度數(度)
112,4,436,清水,15低壓電力小計,**,8501,1436851
112,4,436,清水,16高壓電力,100,53170,13174868
112,4,436,清水,17高壓電動車,*,0,0
112,4,436,清水,18特高壓電力,*,12500,5446640
112,4,436,清水,19高＆特高壓電力小計,**,65670,18621508
112,4,436,清水,20電力小計,**,74171,20058359
112,4,436,清水,21綜合＆電力小計,**,92824,22774122
112,4,436,清水,22電燈＆綜合＆電力小計,**,98742,40970179
112,4,436,清水,23臨時電燈,75,0,27380
112,4,436,清水,24臨時電力,17,1570,196200
112,4,436,清水,25臨時用電小計,**,1570,223580
112,4,436,清水,26總計（含臨時用電）,**,98742,41193759
112,4,436,清水,27表燈合計,**,5918,18223437
112,4,436,清水,28綜合＆電力合計,**,92824,22970322
112,4,437,大甲,1表燈非營業用,42743,801,9299990
112,4,437,大甲,2表燈營業用,4102,6422,4881361
112,4,437,大甲,3表燈小計,**,7223,14181351
112,4,437,大甲,4低壓綜合裝置非營業用,*,0,0
112,4,437,大甲,5低壓綜合需量非營業用,58,3445,366886
112,4,437,大甲,6低壓電動車非營業用,*,0,0
112,4,437,大甲,7低壓綜合非營業用電小計,**,3445,366886
112,4,437,大甲,8低壓綜合裝置營業用,*,0,0
112,4,437,大甲,9低壓綜合需量營業用,207,10800,2037755
112,4,437,大甲,10低壓電動車營業用,*,0,0
112,4,437,大甲,11低壓綜合營業用電小計,**,10800,2037755
112,4,437,大甲,12低壓綜合用電小計,**,14245,2404641
112,4,437,大甲,13低壓裝置電力,197,2102,235919
112,4,437,大甲,14低壓需量電力,338,21650,3810338
112,4,437,大甲,15低壓電力小計,**,23752,4046257
112,4,437,大甲,16高壓電力,209,112092,26624376
112,4,437,大甲,17高壓電動車,*,0,0
112,4,437,大甲,18特高壓電力,*,12900,6748800
112,4,437,大甲,19高＆特高壓電力小計,**,124992,33373176
112,4,437,大甲,20電力小計,**,148744,37419433
112,4,437,大甲,21綜合＆電力小計,**,162989,39824074
112,4,437,大甲,22電燈＆綜合＆電力小計,**,170212,54005425
112,4,437,大甲,23臨時電燈,47,0,13027
112,4,437,大甲,24臨時電力,6,379,12800
112,4,437,大甲,25臨時用電小計,**,379,25827
112,4,437,大甲,26總計（含臨時用電）,**,170212,54031252
112,4,437,大甲,27表燈合計,**,7223,14194378
112,4,437,大甲,28綜合＆電力合計,**,162989,39836874
112,4,438,外埔,1表燈非營業用,17235,275,7956351
112,4,438,外埔,2表燈營業用,1286,2568,3157504
112,4,438,外埔,3表燈小計,**,2843,11113855
112,4,438,外埔,4低壓綜合裝置非營業用,*,0,0
112,4,438,外埔,5低壓綜合需量非營業用,19,671,54316
112,4,438,外埔,6低壓電動車非營業用,*,0,0
112,4,438,外埔,7低壓綜合非營業用電小計,**,671,54316
112,4,438,外埔,8低壓綜合裝置營業用,*,0,0
112,4,438,外埔,9低壓綜合需量營業用,47,3142,486829
112,4,438,外埔,10低壓電動車營業用,*,0,0
112,4,438,外埔,11低壓綜合營業用電小計,**,3142,486829
112,4,438,外埔,12低壓綜合用電小計,**,3813,541145
112,4,438,外埔,13低壓裝置電力,40,703,88864
112,4,438,外埔,14低壓需量電力,118,7085,903086
112,4,438,外埔,15低壓電力小計,**,7788,991950
112,4,438,外埔,16高壓電力,40,13364,2143296
112,4,438,外埔,17高壓電動車,*,0,0
112,4,438,外埔,18特高壓電力,*,0,0
112,4,438,外埔,19高＆特高壓電力小計,**,13364,2143296
112,4,438,外埔,20電力小計,**,21152,3135246
112,4,438,外埔,21綜合＆電力小計,**,24965,3676391
112,4,438,外埔,22電燈＆綜合＆電力小計,**,27808,14790246
112,4,438,外埔,23臨時電燈,33,0,19139
112,4,438,外埔,24臨時電力,*,0,0
112,4,438,外埔,25臨時用電小計,**,0,19139
112,4,438,外埔,26總計（含臨時用電）,**,27808,14809385
112,4,438,外埔,27表燈合計,**,2843,11132994
112,4,438,外埔,28綜合＆電力合計,**,24965,3676391
112,4,439,大安,1表燈非營業用,10778,36,2523568
112,4,439,大安,2表燈營業用,832,2563,1570224
112,4,439,大安,3表燈小計,**,2599,4093792
112,4,439,大安,4低壓綜合裝置非營業用,*,0,0
112,4,439,大安,5低壓綜合需量非營業用,6,235,10080
112,4,439,大安,6低壓電動車非營業用,*,0,0
112,4,439,大安,7低壓綜合非營業用電小計,**,235,10080
112,4,439,大安,8低壓綜合裝置營業用,*,0,0
112,4,439,大安,9低壓綜合需量營業用,56,4376,838506
112,4,439,大安,10低壓電動車營業用,*,0,0
112,4,439,大安,11低壓綜合營業用電小計,**,4376,838506
112,4,439,大安,12低壓綜合用電小計,**,4611,848586
112,4,439,大安,13低壓裝置電力,113,738,110867
112,4,439,大安,14低壓需量電力,92,4698,698726
112,4,439,大安,15低壓電力小計,**,5436,809593
112,4,439,大安,16高壓電力,22,11013,1780147
112,4,439,大安,17高壓電動車,*,0,0
112,4,439,大安,18特高壓電力,*,0,0
112,4,439,大安,19高＆特高壓電力小計,**,11013,1780147
112,4,439,大安,20電力小計,**,16449,2589740
112,4,439,大安,21綜合＆電力小計,**,21060,3438326
112,4,439,大安,22電燈＆綜合＆電力小計,**,23659,7532118
112,4,439,大安,23臨時電燈,18,0,5588
112,4,439,大安,24臨時電力,*,99,22080
112,4,439,大安,25臨時用電小計,**,99,27668
112,4,439,大安,26總計（含臨時用電）,**,23659,7559786
112,4,439,大安,27表燈合計,**,2599,4099380
112,4,439,大安,28綜合＆電力合計,**,21060,3460406
112,4,500,彰化,1表燈非營業用,131544,1640,28975164
112,4,500,彰化,2表燈營業用,12424,16735,11805567
112,4,500,彰化,3表燈小計,**,18375,40780731
112,4,500,彰化,4低壓綜合裝置非營業用,*,0,0
112,4,500,彰化,5低壓綜合需量非營業用,286,11967,1270255
112,4,500,彰化,6低壓電動車非營業用,*,0,0
112,4,500,彰化,7低壓綜合非營業用電小計,**,11967,1270255
112,4,500,彰化,8低壓綜合裝置營業用,*,0,0
112,4,500,彰化,9低壓綜合需量營業用,844,33649,5540278
112,4,500,彰化,10低壓電動車營業用,*,499,36960
112,4,500,彰化,11低壓綜合營業用電小計,**,34148,5577238
112,4,500,彰化,12低壓綜合用電小計,**,46115,6847493
112,4,500,彰化,13低壓裝置電力,2572,17404,3093456
112,4,500,彰化,14低壓需量電力,1032,35271,4797132
112,4,500,彰化,15低壓電力小計,**,52675,7890588
112,4,500,彰化,16高壓電力,154,77265,19430256
112,4,500,彰化,17高壓電動車,*,0,0
112,4,500,彰化,18特高壓電力,*,17700,6799168
112,4,500,彰化,19高＆特高壓電力小計,**,94965,26229424
112,4,500,彰化,20電力小計,**,147640,34120012
112,4,500,彰化,21綜合＆電力小計,**,193755,40967505
112,4,500,彰化,22電燈＆綜合＆電力小計,**,212130,81748236
112,4,500,彰化,23臨時電燈,103,0,62973
112,4,500,彰化,24臨時電力,23,1627,150200
112,4,500,彰化,25臨時用電小計,**,1627,213173
112,4,500,彰化,26總計（含臨時用電）,**,212130,81961409
112,4,500,彰化,27表燈合計,**,18375,40843704
112,4,500,彰化,28綜合＆電力合計,**,193755,41117705
112,4,502,芬園,1表燈非營業用,13392,378,704917
112,4,502,芬園,2表燈營業用,835,1376,476780
112,4,502,芬園,3表燈小計,**,1754,1181697
112,4,502,芬園,4低壓綜合裝置非營業用,*,0,0
112,4,502,芬園,5低壓綜合需量非營業用,14,842,47758
112,4,502,芬園,6低壓電動車非營業用,*,0,0
112,4,502,芬園,7低壓綜合非營業用電小計,**,842,47758
112,4,502,芬園,8低壓綜合裝置營業用,*,0,0
112,4,502,芬園,9低壓綜合需量營業用,42,2116,334003
112,4,502,芬園,10低壓電動車營業用,*,0,0
112,4,502,芬園,11低壓綜合營業用電小計,**,2116,334003
112,4,502,芬園,12低壓綜合用電小計,**,2958,381761
112,4,502,芬園,13低壓裝置電力,279,1520,404823
112,4,502,芬園,14低壓需量電力,103,3246,392862
112,4,502,芬園,15低壓電力小計,**,4766,797685
112,4,502,芬園,16高壓電力,18,6885,1489304
112,4,502,芬園,17高壓電動車,*,0,0
112,4,502,芬園,18特高壓電力,*,0,0
112,4,502,芬園,19高＆特高壓電力小計,**,6885,1489304
112,4,502,芬園,20電力小計,**,11651,2286989
112,4,502,芬園,21綜合＆電力小計,**,14609,2668750
112,4,502,芬園,22電燈＆綜合＆電力小計,**,16363,3850447
112,4,502,芬園,23臨時電燈,20,0,243
112,4,502,芬園,24臨時電力,*,0,0
112,4,502,芬園,25臨時用電小計,**,0,243
112,4,502,芬園,26總計（含臨時用電）,**,16363,3850690
112,4,502,芬園,27表燈合計,**,1754,1181940
112,4,502,芬園,28綜合＆電力合計,**,14609,2668750
112,4,503,花壇,1表燈非營業用,28228,233,5443282
112,4,503,花壇,2表燈營業用,2145,3360,2445283
112,4,503,花壇,3表燈小計,**,3593,7888565
112,4,503,花壇,4低壓綜合裝置非營業用,*,0,0
112,4,503,花壇,5低壓綜合需量非營業用,14,1052,56203
112,4,503,花壇,6低壓電動車非營業用,*,0,0
112,4,503,花壇,7低壓綜合非營業用電小計,**,1052,56203
112,4,503,花壇,8低壓綜合裝置營業用,*,0,0
112,4,503,花壇,9低壓綜合需量營業用,169,7524,1320487
112,4,503,花壇,10低壓電動車營業用,*,0,0
112,4,503,花壇,11低壓綜合營業用電小計,**,7524,1320487
112,4,503,花壇,12低壓綜合用電小計,**,8576,1376690
112,4,503,花壇,13低壓裝置電力,604,4861,948702
112,4,503,花壇,14低壓需量電力,360,16306,2415082
112,4,503,花壇,15低壓電力小計,**,21167,3363784
112,4,503,花壇,16高壓電力,63,32569,6696454
112,4,503,花壇,17高壓電動車,*,0,0
112,4,503,花壇,18特高壓電力,*,11200,6541411
112,4,503,花壇,19高＆特高壓電力小計,**,43769,13237865
112,4,503,花壇,20電力小計,**,64936,16601649
112,4,503,花壇,21綜合＆電力小計,**,73512,17978339
112,4,503,花壇,22電燈＆綜合＆電力小計,**,77105,25866904
112,4,503,花壇,23臨時電燈,32,0,3403
112,4,503,花壇,24臨時電力,*,204,60136
112,4,503,花壇,25臨時用電小計,**,204,63539
112,4,503,花壇,26總計（含臨時用電）,**,77105,25930443
112,4,503,花壇,27表燈合計,**,3593,7891968
112,4,503,花壇,28綜合＆電力合計,**,73512,18038475
112,4,504,秀水,1表燈非營業用,25401,340,4660234
112,4,504,秀水,2表燈營業用,2162,2846,2079403
112,4,504,秀水,3表燈小計,**,3186,6739637
112,4,504,秀水,4低壓綜合裝置非營業用,*,0,0
112,4,504,秀水,5低壓綜合需量非營業用,18,1041,34237
112,4,504,秀水,6低壓電動車非營業用,*,0,0
112,4,504,秀水,7低壓綜合非營業用電小計,**,1041,34237
112,4,504,秀水,8低壓綜合裝置營業用,*,0,0
112,4,504,秀水,9低壓綜合需量營業用,196,9251,1468175
112,4,504,秀水,10低壓電動車營業用,*,0,0
112,4,504,秀水,11低壓綜合營業用電小計,**,9251,1468175
112,4,504,秀水,12低壓綜合用電小計,**,10292,1502412
112,4,504,秀水,13低壓裝置電力,1382,9344,2397822
112,4,504,秀水,14低壓需量電力,356,17828,2902522
112,4,504,秀水,15低壓電力小計,**,27172,5300344
112,4,504,秀水,16高壓電力,58,24266,4368725
112,4,504,秀水,17高壓電動車,*,0,0
112,4,504,秀水,18特高壓電力,*,0,0
112,4,504,秀水,19高＆特高壓電力小計,**,24266,4368725
112,4,504,秀水,20電力小計,**,51438,9669069
112,4,504,秀水,21綜合＆電力小計,**,61730,11171481
112,4,504,秀水,22電燈＆綜合＆電力小計,**,64916,17911118
112,4,504,秀水,23臨時電燈,27,0,1298
112,4,504,秀水,24臨時電力,*,129,4960
112,4,504,秀水,25臨時用電小計,**,129,6258
112,4,504,秀水,26總計（含臨時用電）,**,64916,17917376
112,4,504,秀水,27表燈合計,**,3186,6740935
112,4,504,秀水,28綜合＆電力合計,**,61730,11176441
112,4,505,鹿港,1表燈非營業用,50037,828,9955451
112,4,505,鹿港,2表燈營業用,5478,6057,4682139
112,4,505,鹿港,3表燈小計,**,6885,14637590
112,4,505,鹿港,4低壓綜合裝置非營業用,*,0,0
112,4,505,鹿港,5低壓綜合需量非營業用,63,5025,476883
112,4,505,鹿港,6低壓電動車非營業用,*,0,0
112,4,505,鹿港,7低壓綜合非營業用電小計,**,5025,476883
112,4,505,鹿港,8低壓綜合裝置營業用,*,0,0
112,4,505,鹿港,9低壓綜合需量營業用,391,19689,3407604
112,4,505,鹿港,10低壓電動車營業用,*,0,0
112,4,505,鹿港,11低壓綜合營業用電小計,**,19689,3407604
112,4,505,鹿港,12低壓綜合用電小計,**,24714,3884487
112,4,505,鹿港,13低壓裝置電力,3894,20230,5196218
112,4,505,鹿港,14低壓需量電力,807,53421,8600025
112,4,505,鹿港,15低壓電力小計,**,73651,13796243
112,4,505,鹿港,16高壓電力,320,237737,61899255
112,4,505,鹿港,17高壓電動車,*,0,0
112,4,505,鹿港,18特高壓電力,*,25000,14217600
112,4,505,鹿港,19高＆特高壓電力小計,**,262737,76116855
112,4,505,鹿港,20電力小計,**,336388,89913098
112,4,505,鹿港,21綜合＆電力小計,**,361102,93797585
112,4,505,鹿港,22電燈＆綜合＆電力小計,**,367987,108435175
112,4,505,鹿港,23臨時電燈,73,0,7305
112,4,505,鹿港,24臨時電力,11,1602,75360
112,4,505,鹿港,25臨時用電小計,**,1602,82665
112,4,505,鹿港,26總計（含臨時用電）,**,367987,108517840
112,4,505,鹿港,27表燈合計,**,6885,14644895
112,4,505,鹿港,28綜合＆電力合計,**,361102,93872945
112,4,506,福興,1表燈非營業用,30189,124,8833133
112,4,506,福興,2表燈營業用,2585,3187,2598890
112,4,506,福興,3表燈小計,**,3311,11432023
112,4,506,福興,4低壓綜合裝置非營業用,*,0,0
112,4,506,福興,5低壓綜合需量非營業用,24,1616,70615
112,4,506,福興,6低壓電動車非營業用,*,0,0
112,4,506,福興,7低壓綜合非營業用電小計,**,1616,70615
112,4,506,福興,8低壓綜合裝置營業用,*,0,0
112,4,506,福興,9低壓綜合需量營業用,201,11503,1704688
112,4,506,福興,10低壓電動車營業用,*,0,0
112,4,506,福興,11低壓綜合營業用電小計,**,11503,1704688
112,4,506,福興,12低壓綜合用電小計,**,13119,1775303
112,4,506,福興,13低壓裝置電力,2756,12561,3541379
112,4,506,福興,14低壓需量電力,430,21762,3669724
112,4,506,福興,15低壓電力小計,**,34323,7211103
112,4,506,福興,16高壓電力,95,51982,10767007
112,4,506,福興,17高壓電動車,*,0,0
112,4,506,福興,18特高壓電力,*,0,0
